pos;name;pais;num;edad
Mediocentro ofensivo;Marcus Tavernier;Inglaterra;16;22/03/1999
Extremo izquierdo;Amine Adli;Marruecos;21;10/05/2000
Extremo derecho;Ben Gannon-Doak;Escocia;11;11/11/2005
Extremo derecho;David Brooks;Gales;7;08/07/1997
Delantero centro;Evanilson;Brasil;9;06/10/1999
Delantero centro;Rayan;Brasil;37;03/08/2006
Delantero centro;Junior Kroupi;Francia;22;23/06/2006
Delantero centro;Enes Ünal;Turquía;26;10/05/1997
Portero;Caoimhín Kelleher;Irlanda;1;23/11/1998
Portero;Hákon Valdimarsson;Islandia;12;13/10/2001
Portero;Ellery Balcombe;Inglaterra;31;15/10/1999
Portero;Julian Eyestone;Estados Unidos;41;21/04/2006
Defensa central;Nathan Collins ;Irlanda;22;30/04/2001
Defensa central;Sepp van den Berg;Países Bajos;4;20/12/2001
Defensa central;Kristoffer Ajer;Noruega;20;17/04/1998
Defensa central;Ethan Pinnock;Jamaica;5;29/05/1993
Lateral izquierdo;Rico Henry;Jamaica;3;08/07/1997
Lateral derecho;Michael Kayode;Italia;33;10/07/2004
Lateral derecho;Aaron Hickey ;Escocia;2;10/06/2002
Pivote;Vitaly Janelt ;Alemania;27;10/05/1998
Pivote;Jordan Henderson;Inglaterra;6;17/06/1990
Mediocentro;Yegor Yarmolyuk;Ucrania;18;01/03/2004
Mediocentro;Mathias Jensen;Dinamarca;8;01/01/1996
Mediocentro;Josh Dasilva ;Inglaterra;10;23/10/1998
Interior izquierdo;Keane Lewis-Potter;Inglaterra;23;22/02/2001
Mediocentro ofensivo;Mikkel Damsgaard;Dinamarca;24;03/07/2000
Mediocentro ofensivo;Antoni Milambo ;Países Bajos;17;03/04/2005
Mediocentro ofensivo;Fábio Carvalho ;Portugal;14;30/08/2002
Extremo izquierdo;Kevin Schade;Alemania;7;27/11/2001
Extremo izquierdo;Reiss Nelson ;Inglaterra;11;10/12/1999
Extremo derecho;Dango Ouattara;Burkina Faso;19;11/02/2002
Extremo derecho;Romelle Donovan;Inglaterra;45;30/11/2006
Delantero centro;Igor Thiago;Brasil;9;26/06/2001
Delantero centro;Kaye Furo;Bélgica;47;06/02/2007
Portero;Jordan Pickford;Inglaterra;1;07/03/1994
Portero;Mark Travers;Irlanda;12;18/05/1999
Portero;Tom King;Gales;31;09/03/1995
Defensa central;Jarrad Branthwaite;Inglaterra;32;27/06/2002
Defensa central;James Tarkowski;Inglaterra;6;19/11/1992
Defensa central;Michael Keane;Inglaterra;5;11/01/1993
Lateral izquierdo;Vitaliy Mykolenko;Ucrania;16;29/05/1999
Lateral izquierdo;Adam Aznou;Marruecos;39;02/06/2006
Lateral derecho;Jake O'Brien;Irlanda;15;15/05/2001
Lateral derecho;Nathan Patterson;Escocia;2;16/10/2001
Lateral derecho;Séamus Coleman ;Irlanda;23;11/10/1988
Pivote;James Garner;Inglaterra;37;13/03/2001
Pivote;Idrissa Gueye;Senegal;27;26/09/1989
Mediocentro;Kiernan Dewsbury-Hall;Inglaterra;22;06/09/1998
Mediocentro;Carlos Alcaraz ;Argentina;24;30/11/2002
Mediocentro;Tim Iroegbunam;Inglaterra;42;30/06/2003
Mediocentro;Harrison Armstrong;Inglaterra;45;19/01/2007
Mediocentro ofensivo;Merlin Röhl;Alemania;34;05/07/2002
Extremo izquierdo;Jack Grealish ;Inglaterra;18;10/09/1995
Extremo izquierdo;Tyrique George;Inglaterra;19;04/02/2006
Extremo izquierdo;Dwight McNeil;Inglaterra;7;22/11/1999
Extremo derecho;Iliman Ndiaye;Senegal;10;06/03/2000
Extremo derecho;Tyler Dibling;Inglaterra;20;17/02/2006
Delantero centro;Thierno Barry;Francia;11;21/10/2002
Delantero centro;Beto;Guinea-Bissau;9;31/01/1998
Portero;Bernd Leno;Alemania;1;04/03/1992
Portero;Benjamin Lecomte;Francia;23;26/04/1991
Defensa central;Calvin Bassey;Nigeria;3;31/12/1999
Defensa central;Joachim Andersen;Dinamarca;5;31/05/1996
Defensa central;Issa Diop;Francia;31;09/01/1997
Defensa central;Jorge Cuenca;España;15;17/11/1999
Lateral izquierdo;Antonee Robinson;Estados Unidos;33;08/08/1997
Lateral izquierdo;Ryan Sessegnon;Inglaterra;30;18/05/2000
Lateral derecho;Kenny Tete;Países Bajos;2;09/10/1995
Lateral derecho;Timothy Castagne;Bélgica;21;05/12/1995
Pivote;Sander Berge;Noruega;16;14/02/1998
Mediocentro;Saša Lukić;Serbia;20;13/08/1996
Mediocentro;Harrison Reed;Inglaterra;6;27/01/1995
Mediocentro;Tom Cairney ;Escocia;10;20/01/1991
Mediocentro ofensivo;Emile Smith Rowe;Inglaterra;32;28/07/2000
Mediocentro ofensivo;Josh King;Inglaterra;24;03/01/2007
Extremo izquierdo;Kevin ;Brasil;22;04/01/2003
Extremo izquierdo;Alex Iwobi;Nigeria;17;03/05/1996
Extremo derecho;Oscar Bobb;Noruega;14;12/07/2003
Extremo derecho;Harry Wilson ;Gales;8;22/03/1997
Extremo derecho;Samuel Chukwueze;Nigeria;19;22/05/1999
Delantero centro;Rodrigo Muniz;Brasil;9;04/05/2001
