pos;name;pais1;pais2;num;edad;team_name
Lateral izquierdo;Chissumba;Portugal;Mozambique;55;29/05/2005;fc_alverca
Lateral izquierdo;Isaac James;Nigeria;;12;28/08/2004;fc_alverca
Lateral derecho;Diogo Spencer;Portugal;;82;17/04/2004;fc_alverca
Pivote;Vasco Moreira;Portugal;;17;07/05/2001;fc_alverca
Pivote;Sabit Abdulai;Ghana;;21;11/05/1999;fc_alverca
Pivote;Tomás Mendes;Guinea-Bissau;España;16;21/11/2004;fc_alverca
Mediocentro;Rhaldney;Brasil;;26;20/11/1998;fc_alverca
Mediocentro;Davy Gui;Costa de Marfil;Francia;6;15/06/2006;fc_alverca
Mediocentro;Zakaria Kassary;Marruecos;;-;25/01/2006;fc_alverca
Interior derecho;Nabil Touaizi;Marruecos;España;2;01/02/2001;fc_alverca
Mediocentro ofensivo;Lincoln;Brasil;;18;07/11/1998;fc_alverca
Extremo izquierdo;Chiquinho;Portugal;Cabo Verde;10;05/02/2000;fc_alverca
Extremo izquierdo;Figueiredo;Brasil;;20;14/08/2001;fc_alverca
Extremo izquierdo;Cédric Nuozzi;Bélgica;;11;30/01/2006;fc_alverca
Extremo derecho;Stéphane Diarra;Costa de Marfil;Francia;25;09/12/1998;fc_alverca
Extremo derecho;Fabrício Garcia;Cabo Verde;;98;04/05/2001;fc_alverca
Delantero centro;Marko Milovanović;Serbia;;9;04/08/2003;fc_alverca
Delantero centro;Mathis Clairicia;Francia;Martinica;19;30/08/2002;fc_alverca
Delantero centro;Felipe Lima;Brasil;;77;17/04/2006;fc_alverca
Delantero centro;Sandro Lima;Brasil;;91;28/10/1990;fc_alverca
Portero;Gabriel Batista;Brasil;Italia;1;03/06/1998;cd_santa_clara
Portero;Neneca;Brasil;;12;27/08/2003;cd_santa_clara
Portero;Cristian;Brasil;Italia;25;25/02/2002;cd_santa_clara
Defensa central;MT;Brasil;;32;01/03/2001;cd_santa_clara
Defensa central;Sidney Lima;Brasil;;23;17/01/1997;cd_santa_clara
Defensa central;Frederico Venâncio;Portugal;;21;04/02/1993;cd_santa_clara
Defensa central;Pedro Pacheco;Portugal;Suiza;4;27/01/1997;cd_santa_clara
Defensa central;Henrique Silva;Brasil;;94;17/10/2005;cd_santa_clara
Lateral izquierdo;Paulo Victor;Brasil;;64;13/04/2001;cd_santa_clara
Lateral izquierdo;Guilherme Romão;Brasil;;5;07/10/1997;cd_santa_clara
Lateral derecho;Lucas Soares;Brasil;;42;04/05/1998;cd_santa_clara
Lateral derecho;Diogo Calila;Mozambique;Portugal;2;10/10/1998;cd_santa_clara
Pivote;Pedro Ferreira;Portugal;;8;05/01/1998;cd_santa_clara
Pivote;Darlan;Brasil;;37;16/04/1998;cd_santa_clara
Mediocentro;Serginho;Portugal;;35;01/12/1999;cd_santa_clara
Mediocentro;Gustavo Klismahn;Brasil;;77;23/11/1999;cd_santa_clara
Mediocentro;Djé;Cabo Verde;;65;02/06/2003;cd_santa_clara
Mediocentro ofensivo;Andrey;Brasil;;78;06/02/2002;cd_santa_clara
Extremo izquierdo;Gabriel Silva;Brasil;;10;22/03/2002;cd_santa_clara
Extremo derecho;Vinícius Lopes;Brasil;;70;07/05/1999;cd_santa_clara
Extremo derecho;Brenner;Brasil;;11;02/01/2002;cd_santa_clara
Extremo derecho;Welinton Torrão;Brasil;;49;30/06/1999;cd_santa_clara
