pos;name;pais1;pais2;num;edad;team_name
Portero;Aleksey Mamin;Rusia;;71;22/03/1999;ural_ekaterimburgo
Portero;Ivan Kuznetsov;Rusia;;86;05/12/2005;ural_ekaterimburgo
Portero;Mikhail Oparin;Rusia;;1;22/05/1993;ural_ekaterimburgo
Defensa central;Silvije Begic;Croacia;Rusia;2;03/06/1993;ural_ekaterimburgo
Defensa central;Ítalo;Brasil;;16;18/02/2002;ural_ekaterimburgo
Defensa central;Matvey Bardachev;Rusia;;4;24/03/2006;ural_ekaterimburgo
Defensa central;Artem Mamin;Rusia;;46;25/07/1997;ural_ekaterimburgo
Defensa central;Egor Filipenko;Bielorrusia;Rusia;24;10/04/1988;ural_ekaterimburgo
Lateral izquierdo;Dmitriy Prishchepa;Bielorrusia;;35;21/06/2001;ural_ekaterimburgo
Lateral izquierdo;Vladislav Malkevich;Bielorrusia;;44;04/12/1999;ural_ekaterimburgo
Lateral derecho;Timofey Margasov;Rusia;;34;12/06/1992;ural_ekaterimburgo
Pivote;Fanil Sungatulin;Rusia;;6;24/12/2001;ural_ekaterimburgo
Pivote;Timur Ayupov;Rusia;;5;26/07/1993;ural_ekaterimburgo
Pivote;Dmytro Ivanisenya;Ucrania;Rusia;21;11/01/1994;ural_ekaterimburgo
Mediocentro;Léo Cordeiro;Brasil;;22;27/09/1995;ural_ekaterimburgo
Mediocentro;Vitaliy Bondarev;Rusia;;37;12/12/2007;ural_ekaterimburgo
Interior izquierdo;Evgeniy Kharin;Rusia;;59;11/06/1995;ural_ekaterimburgo
Interior izquierdo;Egor Mosin;Rusia;;9;31/08/2003;ural_ekaterimburgo
Interior izquierdo;Yuriy Zheleznov;Rusia;;14;15/11/2002;ural_ekaterimburgo
Mediocentro ofensivo;Ilya Ishkov;Rusia;;97;25/05/2005;ural_ekaterimburgo
Mediocentro ofensivo;Roman Akbashev;Rusia;;13;01/11/1991;ural_ekaterimburgo
Mediocentro ofensivo;Nikita Morozov;Rusia;;18;03/02/2006;ural_ekaterimburgo
Extremo derecho;Vladislav Karapuzov;Rusia;;11;06/01/2000;ural_ekaterimburgo
Delantero centro;Martin Sekulic;Croacia;;10;04/01/1999;ural_ekaterimburgo
Delantero centro;Evgeniy Markov;Rusia;;20;07/07/1994;ural_ekaterimburgo
Delantero centro;Egor Bogomolskiy;Bielorrusia;;19;03/06/2000;ural_ekaterimburgo
Portero;Ross Laidlaw;Escocia;;1;12/07/1992;ross_county_fc
Portero;Trevor Carson;Irlanda del Norte;;30;05/03/1988;ross_county_fc
Portero;Bradley Foster;Inglaterra;;21;05/10/2001;ross_county_fc
Defensa central;Dylan Smith;Escocia;;15;21/06/2006;ross_county_fc
Defensa central;Akil Wright;Inglaterra;Jamaica;4;13/05/1996;ross_county_fc
Defensa central;Alex Iacovitti;Escocia;Italia;16;02/09/1997;ross_county_fc
Defensa central;Declan Gallagher;Escocia;;31;13/02/1991;ross_county_fc
Defensa central;Levis Pitan;Polonia;Inglaterra;5;24/05/2005;ross_county_fc
Lateral izquierdo;Len O'Sullivan;Irlanda;;3;09/11/2003;ross_county_fc
Lateral izquierdo;Josh Reid;Escocia;;43;03/05/2002;ross_county_fc
Lateral izquierdo;Sean Mackie;Escocia;;62;04/11/1998;ross_county_fc
Lateral derecho;Connor Randall;Inglaterra;;6;21/10/1995;ross_county_fc
Lateral derecho;Ben Crompton;Inglaterra;;2;17/12/2003;ross_county_fc
Pivote;Ross Docherty;Escocia;;23;23/01/1993;ross_county_fc
Mediocentro;Dean Cornelius;Escocia;;8;11/04/2001;ross_county_fc
Mediocentro;Jamie Lindsay;Escocia;;38;11/10/1995;ross_county_fc
Mediocentro;Kaedyn Kamara;Inglaterra;;-;29/11/2005;ross_county_fc
Interior derecho;Jay Henderson;Escocia;;7;21/02/2002;ross_county_fc
Interior izquierdo;Ryan Duncan;Escocia;;27;18/01/2004;ross_county_fc
Mediocentro ofensivo;Noah Chilvers;Inglaterra;;10;22/02/2001;ross_county_fc
Extremo derecho;Miller Thomson;Escocia;;29;20/07/2004;ross_county_fc
Delantero centro;James Scott;Escocia;;44;30/08/2000;ross_county_fc
Delantero centro;Uche Ikpeazu;Uganda;Inglaterra;9;28/02/1995;ross_county_fc
Delantero centro;Kieran Phillips;Inglaterra;;11;18/02/2000;ross_county_fc
Delantero centro;Jordan White;Escocia;;26;04/02/1992;ross_county_fc
Delantero centro;Jayden Carbon;Inglaterra;;-;04/08/2005;ross_county_fc
Portero;Toby Steward;Inglaterra;;1;12/02/2005;st_johnstone_fc
Portero;Ross Sinclair;Escocia;;20;07/05/2001;st_johnstone_fc
Defensa central;Morgan Boyes;Gales;Inglaterra;4;22/04/2001;st_johnstone_fc
Defensa central;Bozo Mikulic;Croacia;;2;29/01/1997;st_johnstone_fc
Defensa central;Cheick Diabaté;Inglaterra;Francia;3;21/01/2002;st_johnstone_fc
Defensa central;Jack Baird;Escocia;;15;07/02/1996;st_johnstone_fc
Lateral izquierdo;Matty Foulds;Inglaterra;;14;01/02/1998;st_johnstone_fc
Lateral derecho;Adam Forrester;Escocia;;35;31/03/2005;st_johnstone_fc
Lateral derecho;Liam Smith;Escocia;;33;10/04/1996;st_johnstone_fc
Lateral derecho;Reghan Tumilty;Escocia;;2;26/02/1997;st_johnstone_fc
Pivote;Jonathan Svedberg;Suecia;;8;22/03/1999;st_johnstone_fc
Mediocentro;Reece McAlear;Escocia;;42;12/02/2002;st_johnstone_fc
Mediocentro;Sam Stanton;Escocia;;11;19/04/1994;st_johnstone_fc
Mediocentro;Jason Holt;Escocia;;7;19/02/1993;st_johnstone_fc
Mediocentro;Stevie Mallan;Escocia;;22;25/03/1996;st_johnstone_fc
Interior derecho;Josh McPake;Escocia;Irlanda;24;31/08/2001;st_johnstone_fc
Interior derecho;Franciszek Franczak;Polonia;Escocia;46;16/08/2007;st_johnstone_fc
Extremo derecho;Kai Fotheringham;Escocia;;21;18/04/2003;st_johnstone_fc
Extremo derecho;Taylor Steven;Escocia;;19;17/09/2004;st_johnstone_fc
Extremo derecho;Alfie Agyeman;Ghana;Italia;27;15/03/2000;st_johnstone_fc
Delantero centro;Jamie Gullan;Escocia;;10;02/07/1999;st_johnstone_fc
Delantero centro;Ruari Paton;Irlanda;;18;09/08/2000;st_johnstone_fc
Delantero centro;Josh Fowler;Escocia;Inglaterra;9;14/11/2001;st_johnstone_fc
Delantero centro;Louis Lloyd;Gales;;17;15/10/2003;st_johnstone_fc
Portero;Murat Eser;Turquía;;25;04/06/2005;adana_demirspor
Portero;Eren Fidan;Turquía;;99;30/09/2009;adana_demirspor
Defensa central;Yusuf Demirkıran;Turquía;;23;22/03/2006;adana_demirspor
Defensa central;Hasan Alp Kaya;Turquía;;3;18/08/2008;adana_demirspor
Defensa central;Ali Fidan;Turquía;;43;04/08/2006;adana_demirspor
Defensa central;Ali Arda Yıldız;Turquía;;61;16/04/2007;adana_demirspor
Defensa central;Aslan Atay;Turquía;;4;11/02/2005;adana_demirspor
Lateral izquierdo;Yücel Gürol;Turquía;;30;30/05/2005;adana_demirspor
Lateral derecho;Enes Demirtaş;Turquía;;2;14/06/2006;adana_demirspor
Lateral derecho;Aykut Sarıkaya;Turquía;;24;14/08/2009;adana_demirspor
Lateral derecho;Doğuhan Asım Dübüş;Turquía;;26;09/06/2008;adana_demirspor
Pivote;Mert Menemencioğlu;Turquía;;17;07/02/2007;adana_demirspor
Pivote;Halil Eray Aktaş;Turquía;;66;17/03/2007;adana_demirspor
Mediocentro;Kayra Saygan;Turquía;;88;13/08/2009;adana_demirspor
Mediocentro;Demir Yavuz;Turquía;;14;12/09/2006;adana_demirspor
Mediocentro ofensivo;Ahmet Yılmaz;Turquía;;80;05/05/2006;adana_demirspor
Mediocentro ofensivo;Ulaş İmergi;Turquía;;87;16/07/2007;adana_demirspor
Extremo izquierdo;Gökdeniz Tunç;Turquía;;22;07/08/2006;adana_demirspor
Extremo derecho;Kürşat Türkeş Küçük;Turquía;;16;16/02/2005;adana_demirspor
Extremo derecho;Osman Kaynak;Turquía;;77;15/05/2006;adana_demirspor
Extremo derecho;Diyar Zengin;Turquía;;15;31/01/2007;adana_demirspor
Extremo derecho;Sefa Gülay;Turquía;;7;18/01/2006;adana_demirspor
Delantero centro;Ahmet Bolat;Turquía;;18;17/05/2008;adana_demirspor
Delantero centro;Ahmet Arda Birinci;Turquía;;20;14/11/2005;adana_demirspor
Portero;Diogo Sousa;Portugal;;1;16/09/1998;bodrum_fk
Portero;Bahri Can Tosun;Turquía;;32;13/10/2002;bodrum_fk
Portero;Rüzgar Adıyaman;Turquía;;54;23/11/2006;bodrum_fk
Portero;Baran Demir;Turquía;;55;02/12/2005;bodrum_fk
Defensa central;Arlind Ajeti;Albania;Suiza;15;25/09/1993;bodrum_fk
Defensa central;Ali Aytemur;Turquía;;34;03/04/1996;bodrum_fk
Defensa central;Furkan Apaydın;Turquía;;35;11/07/2002;bodrum_fk
Defensa central;İsmail Tarım;Turquía;;68;28/01/2004;bodrum_fk
