pos;name;pais1;pais2;num;edad;team_name
Delantero centro;Matthew Hoppe;Estados Unidos;;9;13/03/2001;sonderjyske
Portero;Valdemar Birksø;Dinamarca;;90;17/03/2001;fc_fredericia
Portero;Etienne Green;Inglaterra;Francia;42;19/07/2000;fc_fredericia
Portero;Mads Eriksen;Dinamarca;;23;30/10/2003;fc_fredericia
Defensa central;Frederik Rieper;Dinamarca;;5;19/06/1999;fc_fredericia
Defensa central;Jeppe Kudsk;Dinamarca;;4;25/02/2003;fc_fredericia
Defensa central;Adam Nygaard;Dinamarca;;3;23/09/2005;fc_fredericia
Defensa central;Malthe Ladefoged;Dinamarca;;15;14/12/2005;fc_fredericia
Lateral izquierdo;Jakob Jessen;Dinamarca;;8;05/03/2004;fc_fredericia
Lateral izquierdo;Daníel Freyr Kristjánsson;Islandia;;17;30/08/2005;fc_fredericia
Lateral izquierdo;Kristian Pedersen;Dinamarca;;24;04/08/1994;fc_fredericia
Lateral derecho;Anders Dahl;Dinamarca;;14;01/05/2002;fc_fredericia
Lateral derecho;Svenn Crone;Dinamarca;;12;20/05/1995;fc_fredericia
Pivote;Andreas Pyndt;Dinamarca;;18;04/03/2001;fc_fredericia
Mediocentro;Felix Winther;Dinamarca;;6;18/05/2000;fc_fredericia
Mediocentro;Jonatan Lindekilde;Dinamarca;;21;31/03/2006;fc_fredericia
Mediocentro;Moses Opondo;Uganda;Dinamarca;11;28/10/1997;fc_fredericia
Mediocentro;Sofus Johannesen;Dinamarca;;16;04/05/2007;fc_fredericia
Mediocentro;Daniel Haarbo;Dinamarca;;20;14/03/2003;fc_fredericia
Mediocentro ofensivo;William Madsen;Dinamarca;;13;05/04/2002;fc_fredericia
Mediocentro ofensivo;Emilio Simonsen;Dinamarca;;10;31/10/1999;fc_fredericia
Extremo izquierdo;Gustav Marcussen;Dinamarca;;7;12/06/1998;fc_fredericia
Extremo izquierdo;Agon Mucolli;Albania;Dinamarca;98;26/09/1998;fc_fredericia
Extremo derecho;Oscar Buch;Dinamarca;;97;14/02/1997;fc_fredericia
Delantero centro;Friday Etim;Nigeria;;25;21/05/2002;fc_fredericia
Delantero centro;Patrick Egelund;Dinamarca;;9;02/08/2000;fc_fredericia
Delantero centro;Eskild Dall;Dinamarca;;19;08/01/2003;fc_fredericia
Delantero centro;Elias Hansborg;Dinamarca;;29;02/07/2005;fc_fredericia
