pos;name;pais1;pais2;num;edad;team_name
Extremo izquierdo;Michal Skoras;Polonia;;8;15/02/2000;kaa_gent
Extremo izquierdo;Momodou Sonko;Suecia;Gambia;11;31/01/2005;kaa_gent
Delantero centro;Hyllarion Goore;Costa de Marfil;;45;24/08/2005;kaa_gent
Delantero centro;Wilfried Kanga;Costa de Marfil;Francia;7;21/02/1998;kaa_gent
Delantero centro;Max Dean;Inglaterra;;21;21/02/2004;kaa_gent
Delantero centro;Moctar Diop;Senegal;;19;06/01/2005;kaa_gent
Portero;Taishi Brandon Nozawa;Japón;;41;25/12/2002;royal_antwerpen_fc
Portero;Yannick Thoelen;Bélgica;;15;18/07/1990;royal_antwerpen_fc
Portero;Niels Devalckeneer;Bélgica;;81;17/05/2004;royal_antwerpen_fc
Defensa central;Zeno Van Den Bosch;Bélgica;;33;06/07/2003;royal_antwerpen_fc
Defensa central;Rein Van Helden;Bélgica;;20;24/07/2002;royal_antwerpen_fc
Defensa central;Kiki Kouyaté;Malí;;25;15/04/1997;royal_antwerpen_fc
Defensa central;Yuto Tsunashima;Japón;;4;15/08/2000;royal_antwerpen_fc
Defensa central;Andreas Verstraeten;Bélgica;;21;10/01/2006;royal_antwerpen_fc
Defensa central;Björn Engels;Bélgica;;3;15/09/1994;royal_antwerpen_fc
Lateral izquierdo;Daam Foulon;Bélgica;;5;23/03/1999;royal_antwerpen_fc
Lateral derecho;Semm Renders;Bélgica;;17;17/12/2007;royal_antwerpen_fc
Lateral derecho;Kobe Corbanie;Bélgica;;2;10/05/2005;royal_antwerpen_fc
Lateral derecho;Glenn Bijl;Países Bajos;;23;13/07/1995;royal_antwerpen_fc
Pivote;Mauricio Benítez;Argentina;;16;03/02/2004;royal_antwerpen_fc
Pivote;Jules Ahoka;RD del Congo;;6;08/05/2006;royal_antwerpen_fc
Mediocentro;Dennis Praet;Bélgica;;8;14/05/1994;royal_antwerpen_fc
Mediocentro;Xander Dierckx;Bélgica;;78;27/02/2009;royal_antwerpen_fc
Mediocentro;Mahamadou Diawara;Francia;Malí;34;17/02/2005;royal_antwerpen_fc
Mediocentro;Youssef Hamdaoui;Marruecos;Bélgica;43;20/03/2008;royal_antwerpen_fc
Interior izquierdo;Christopher Scott;Alemania;Ghana;30;07/06/2002;royal_antwerpen_fc
