pos;name;pais1;pais2;num;edad;team_name
Extremo izquierdo;Gonçalo Guedes;Portugal;;11;29/11/1996;real_sociedad_san_sebastian
Extremo izquierdo;Wesley;Brasil;;22;05/03/2005;real_sociedad_san_sebastian
Extremo derecho;Takefusa Kubo;Japón;;14;04/06/2001;real_sociedad_san_sebastian
Delantero centro;Mikel Oyarzabal;España;;10;21/04/1997;real_sociedad_san_sebastian
Delantero centro;Orri Óskarsson;Islandia;;9;29/08/2004;real_sociedad_san_sebastian
Delantero centro;Jon Karrikaburu;España;;19;19/09/2002;real_sociedad_san_sebastian
Portero;Álvaro Valles;España;;1;25/07/1997;real_betis_sevilla
Portero;Pau López;España;;25;13/12/1994;real_betis_sevilla
Portero;Adrián San Miguel;España;;13;03/01/1987;real_betis_sevilla
Defensa central;Natan;Brasil;;4;06/02/2001;real_betis_sevilla
Defensa central;Valentín Gómez;Argentina;España;16;26/06/2003;real_betis_sevilla
Defensa central;Diego Llorente;España;;3;16/08/1993;real_betis_sevilla
Defensa central;Marc Bartra;España;;5;15/01/1991;real_betis_sevilla
Lateral izquierdo;Junior Firpo;República Dominicana;España;23;22/08/1996;real_betis_sevilla
Lateral izquierdo;Ricardo Rodríguez;Suiza;Chile;12;25/08/1992;real_betis_sevilla
Lateral derecho;Ángel Ortiz;España;;40;25/07/2004;real_betis_sevilla
Lateral derecho;Héctor Bellerín;España;;2;19/03/1995;real_betis_sevilla
Pivote;Sofyan Amrabat;Marruecos;Países Bajos;14;21/08/1996;real_betis_sevilla
Pivote;Marc Roca;España;;21;26/11/1996;real_betis_sevilla
Mediocentro;Sergi Altimira;España;;6;25/08/2001;real_betis_sevilla
Mediocentro;Álvaro Fidalgo;México;España;15;09/04/1997;real_betis_sevilla
Mediocentro;Nelson Deossa;Colombia;;18;06/02/2000;real_betis_sevilla
Mediocentro;Pablo Fornals;España;;8;22/02/1996;real_betis_sevilla
Mediocentro ofensivo;Giovani Lo Celso;Argentina;Italia;20;09/04/1996;real_betis_sevilla
Mediocentro ofensivo;Isco;España;;22;21/04/1992;real_betis_sevilla
Extremo izquierdo;Abde Ezzalzouli;Marruecos;España;10;17/12/2001;real_betis_sevilla
Extremo izquierdo;Rodrigo Riquelme;España;;17;02/04/2000;real_betis_sevilla
Extremo derecho;Antony;Brasil;;7;24/02/2000;real_betis_sevilla
Extremo derecho;Pablo García;España;;52;13/06/2006;real_betis_sevilla
Extremo derecho;Aitor Ruibal;España;;24;22/03/1996;real_betis_sevilla
Delantero centro;Cucho Hernández;Colombia;España;19;20/04/1999;real_betis_sevilla
Delantero centro;Chimy Ávila;Argentina;España;9;06/02/1994;real_betis_sevilla
Delantero centro;Cédric Bakambu;RD del Congo;Francia;11;11/04/1991;real_betis_sevilla
Portero;Ionuț Radu;Rumania;;13;28/05/1997;celta_vigo
Portero;Iván Villar;España;;1;09/07/1997;celta_vigo
Portero;Marc Vidal;España;;25;14/02/2000;celta_vigo
Defensa central;Javi Rodríguez;España;;32;27/06/2003;celta_vigo
Defensa central;Carl Starfelt;Suecia;;2;01/06/1995;celta_vigo
Defensa central;Carlos Domínguez;España;;24;11/02/2001;celta_vigo
Defensa central;Yoel Lago;España;;29;25/03/2004;celta_vigo
Defensa central;Manu Fernández;España;;12;23/04/2001;celta_vigo
Defensa central;Marcos Alonso;España;;20;28/12/1990;celta_vigo
Defensa central;Joseph Aidoo;Ghana;;4;29/09/1995;celta_vigo
Lateral izquierdo;Mihailo Ristic;Serbia;Bosnia y Herzegovina;21;31/10/1995;celta_vigo
Lateral derecho;Óscar Mingueza;España;;3;13/05/1999;celta_vigo
