pos;name;pais1;pais2;num;edad;team_name
Pivote;Jadiel Pereira da Gama;Países Bajos;Angola;26;15/12/2009;pec_zwolle
Pivote;Ryan Thomas;Nueva Zelanda;Inglaterra;30;20/12/1994;pec_zwolle
Pivote;Nick Fichtinger;Países Bajos;;34;06/04/2004;pec_zwolle
Mediocentro;Zico Buurmeester;Países Bajos;;8;07/06/2002;pec_zwolle
Mediocentro;Jamiro Monteiro;Cabo Verde;Países Bajos;35;23/11/1993;pec_zwolle
Mediocentro;Givaro Rahajaän;Países Bajos;;38;19/02/2008;pec_zwolle
Mediocentro ofensivo;Thijs Oosting;Países Bajos;;25;02/05/2000;pec_zwolle
Mediocentro ofensivo;Odysseus Velanas;Países Bajos;Grecia;18;05/06/1998;pec_zwolle
Mediocentro ofensivo;Gabriël Reiziger;Países Bajos;Surinam;20;10/10/2005;pec_zwolle
Mediocentro ofensivo;Samir Lagsir;Países Bajos;Marruecos;21;20/05/2003;pec_zwolle
Extremo izquierdo;Shola Shoretire;Inglaterra;Nigeria;7;02/02/2004;pec_zwolle
Extremo izquierdo;Kaj de Rooij;Países Bajos;;22;25/11/2000;pec_zwolle
Extremo derecho;Younes Namli;Dinamarca;Marruecos;9;20/06/1994;pec_zwolle
Extremo derecho;Jan Faberski;Polonia;;19;22/04/2006;pec_zwolle
Delantero centro;Koen Kostons;Países Bajos;;10;18/09/1999;pec_zwolle
Delantero centro;Thomas Buitink;Países Bajos;;29;14/06/2000;pec_zwolle
Portero;Mattijs Branderhorst;Países Bajos;;31;31/12/1993;fortuna_sittard
Portero;Luuk Koopmans;Países Bajos;;1;18/11/1993;fortuna_sittard
Portero;Nick Marsman;Países Bajos;;32;01/10/1990;fortuna_sittard
Portero;Niels Martens;Países Bajos;;25;07/05/2004;fortuna_sittard
Portero;Ramazan Bayram;Bélgica;;71;12/10/2004;fortuna_sittard
Defensa central;Neraysho Kasanwirjo;Países Bajos;Surinam;21;18/02/2002;fortuna_sittard
Defensa central;Shawn Adewoye;Bélgica;Nigeria;4;29/06/2000;fortuna_sittard
Defensa central;Justin Hubner;Indonesia;Países Bajos;28;14/09/2003;fortuna_sittard
Defensa central;Syb van Ottele;Países Bajos;;6;02/02/2002;fortuna_sittard
Defensa central;Iván Márquez;España;;44;09/06/1994;fortuna_sittard
Lateral izquierdo;Jasper Dahlhaus;Países Bajos;;8;27/11/2001;fortuna_sittard
Lateral izquierdo;Daley Sinkgraven;Países Bajos;;24;04/07/1995;fortuna_sittard
Lateral derecho;Ivo Pinto;Portugal;;12;07/01/1990;fortuna_sittard
Pivote;Tristan Schenkhuizen;Países Bajos;;38;12/07/2004;fortuna_sittard
Mediocentro;Philip Brittijn;Países Bajos;;23;09/04/2004;fortuna_sittard
Mediocentro;Edouard Michut;Francia;;20;04/03/2003;fortuna_sittard
Mediocentro;Yassin Oukili;Marruecos;Países Bajos;5;03/01/2001;fortuna_sittard
Mediocentro;Justin Lonwijk;Surinam;Países Bajos;17;21/12/1999;fortuna_sittard
Mediocentro;Samuel Bastien;RD del Congo;Bélgica;22;26/09/1996;fortuna_sittard
Mediocentro;Hasip Korkmazyürek;Turquía;Alemania;29;01/05/2003;fortuna_sittard
Mediocentro ofensivo;Mohamed Ihattaren;Marruecos;Países Bajos;52;12/02/2002;fortuna_sittard
Mediocentro ofensivo;Lance Duijvestijn;Países Bajos;;70;15/01/1999;fortuna_sittard
Mediocentro ofensivo;Alen Halilovic;Croacia;;10;18/06/1996;fortuna_sittard
Mediocentro ofensivo;Luka Tunjic;Croacia;Bosnia y Herzegovina;77;19/11/2005;fortuna_sittard
Extremo izquierdo;Kristoffer Peterson;Suecia;;7;28/11/1994;fortuna_sittard
Extremo derecho;Dimitrios Limnios;Grecia;Brasil;18;27/05/1998;fortuna_sittard
Delantero centro;Kaj Sierhuis;Países Bajos;;9;27/04/1998;fortuna_sittard
Delantero centro;Paul Gladon;Países Bajos;;19;18/03/1992;fortuna_sittard
Portero;Kayne van Oevelen;Países Bajos;;1;07/08/2003;fc_volendam
Portero;Roy Steur;Países Bajos;;16;01/02/2005;fc_volendam
Portero;Dion Vlak;Países Bajos;;22;28/06/2001;fc_volendam
Defensa central;Nick Verschuren;Países Bajos;;20;13/01/2005;fc_volendam
Defensa central;Mawouna Amevor;Togo;Países Bajos;3;16/12/1991;fc_volendam
Defensa central;Silvinho Esajas;Surinam;Países Bajos;28;08/07/2002;fc_volendam
Defensa central;Luca Blondeau;Países Bajos;;25;11/02/2006;fc_volendam
Lateral izquierdo;Yannick Leliendal;Surinam;Países Bajos;32;23/04/2002;fc_volendam
Lateral izquierdo;Aaron Meijers;Países Bajos;;14;28/10/1987;fc_volendam
Lateral derecho;Deron Payne;Trinidad y Tobago;Países Bajos;2;25/09/2002;fc_volendam
Lateral derecho;Precious Ugwu;Países Bajos;Alemania;5;08/02/2006;fc_volendam
Pivote;Gibson Yah;Países Bajos;Nigeria;8;27/09/2003;fc_volendam
Pivote;Alex Plat;Países Bajos;;6;04/02/1998;fc_volendam
Pivote;Anass Bouziane;Países Bajos;;15;22/12/2006;fc_volendam
Mediocentro;Juninho Bacuna;Curazao;Países Bajos;4;07/08/1997;fc_volendam
Mediocentro;Dave Kwakman;Países Bajos;;23;07/08/2004;fc_volendam
Mediocentro;Nordin Bukala;Países Bajos;Marruecos;18;18/09/2005;fc_volendam
Mediocentro;Myron Mau-Asam;Países Bajos;;27;01/04/2004;fc_volendam
Mediocentro ofensivo;Robin van Cruijsen;Países Bajos;;40;20/02/2006;fc_volendam
Mediocentro ofensivo;Ozan Kökcü;Azerbaiyán;Países Bajos;7;18/08/1998;fc_volendam
Extremo izquierdo;Benjamin Pauwels;Bélgica;;29;29/10/2004;fc_volendam
Extremo izquierdo;Joel Ideho;Países Bajos;Nigeria;17;17/07/2003;fc_volendam
Extremo izquierdo;Key-Shawn Wong-A-Soij;Países Bajos;;24;01/10/2006;fc_volendam
Extremo derecho;Bilal Ould-Chikh;Marruecos;Países Bajos;77;28/07/1997;fc_volendam
Extremo derecho;Aurelio Oehlers;Países Bajos;Surinam;11;05/02/2004;fc_volendam
Extremo derecho;Brandley Kuwas;Curazao;Países Bajos;10;19/09/1992;fc_volendam
Delantero centro;Anthony Descotte;Bélgica;;99;03/08/2003;fc_volendam
Delantero centro;Henk Veerman;Países Bajos;;9;26/02/1991;fc_volendam
Delantero centro;Robert Mühren;Países Bajos;;21;18/05/1989;fc_volendam
Delantero centro;Jesper Tielemans;Países Bajos;;39;17/05/2006;fc_volendam
Portero;Stijn van Gassel;Países Bajos;;1;18/10/1996;sbv_excelsior_rotterdam
Portero;Calvin Raatsie;Países Bajos;;16;09/02/2002;sbv_excelsior_rotterdam
Portero;Tijmen Holla;Países Bajos;;40;25/07/2006;sbv_excelsior_rotterdam
Defensa central;Casper Widell;Suecia;;4;05/05/2003;sbv_excelsior_rotterdam
Defensa central;Rick Meissen;Países Bajos;;3;24/02/2002;sbv_excelsior_rotterdam
Defensa central;Stan Henderikx;Países Bajos;;5;08/07/2003;sbv_excelsior_rotterdam
Defensa central;Lewis Schouten;Países Bajos;;14;04/02/2004;sbv_excelsior_rotterdam
Lateral izquierdo;Arthur Zagré;Francia;Burkina Faso;12;04/10/2001;sbv_excelsior_rotterdam
Lateral izquierdo;Simon Janssen;Países Bajos;;15;25/09/2000;sbv_excelsior_rotterdam
Lateral derecho;Ilias Bronkhorst;Países Bajos;Marruecos;2;10/05/1997;sbv_excelsior_rotterdam
Lateral derecho;Hamdi Akujobi;Países Bajos;Nigeria;22;20/01/2000;sbv_excelsior_rotterdam
Pivote;Adam Carlén;Suecia;;6;27/06/2000;sbv_excelsior_rotterdam
Mediocentro;Irakli Yegoian;Georgia;Países Bajos;23;19/03/2004;sbv_excelsior_rotterdam
Mediocentro;Lennard Hartjes;Países Bajos;;20;07/04/2003;sbv_excelsior_rotterdam
Mediocentro;Mathijs Tielemans;Países Bajos;;8;26/04/2002;sbv_excelsior_rotterdam
Mediocentro ofensivo;Noah Naujoks;Países Bajos;;10;02/05/2002;sbv_excelsior_rotterdam
Extremo izquierdo;Emil Hansson;Suecia;Noruega;7;15/06/1998;sbv_excelsior_rotterdam
Extremo izquierdo;Gyan de Regt;Países Bajos;;11;18/08/2003;sbv_excelsior_rotterdam
Extremo derecho;Miliano Jonathans;Indonesia;Países Bajos;26;05/04/2004;sbv_excelsior_rotterdam
Extremo derecho;Derensili Sanches Fernandes;Países Bajos;Cabo Verde;30;28/05/2001;sbv_excelsior_rotterdam
Delantero centro;Szymon Wlodarczyk;Polonia;;9;05/01/2003;sbv_excelsior_rotterdam
Delantero centro;Jerolldino Bergraaf;Países Bajos;Curazao;33;05/07/2006;sbv_excelsior_rotterdam
Delantero centro;Mike van Duinen;Países Bajos;;29;06/11/1991;sbv_excelsior_rotterdam
Delantero centro;Nesto Groen;Países Bajos;;28;22/07/2004;sbv_excelsior_rotterdam
Portero;Daniel Bielica;Polonia;;99;30/04/1999;nac_breda
Portero;Roy Kortsmit;Países Bajos;;1;26/08/1992;nac_breda
Portero;Kostas Lamprou;Grecia;Países Bajos;31;18/09/1991;nac_breda
Portero;Thomas Goos;Países Bajos;;44;01/01/2008;nac_breda
Defensa central;Leo Greiml;Austria;;12;03/07/2001;nac_breda
Defensa central;Rio Hillen;Países Bajos;Brasil;22;05/03/2003;nac_breda
Defensa central;Enes Mahmutovic;Luxemburgo;Kosovo;15;22/05/1997;nac_breda
Defensa central;Denis Odoi;Ghana;Bélgica;3;27/05/1988;nac_breda
Defensa central;Jemuel Erat;Países Bajos;Surinam;27;02/09/2007;nac_breda
Lateral izquierdo;Boy Kemper;Países Bajos;;4;21/06/1999;nac_breda
Lateral izquierdo;Jayden Candelaria;Curazao;Países Bajos;21;02/03/2004;nac_breda
Lateral izquierdo;Christian Chiza;Países Bajos;;29;18/12/2007;nac_breda
Lateral derecho;Cherrion Valerius;Curazao;Países Bajos;25;22/09/2005;nac_breda
Lateral derecho;Boyd Lucassen;Países Bajos;;2;01/07/1998;nac_breda
Pivote;Max Balard;Australia;Francia;16;20/11/2000;nac_breda
Pivote;Fredrik Oldrup Jensen;Noruega;;20;18/05/1993;nac_breda
Mediocentro;Kamal Sowah;Ghana;Bélgica;14;09/01/2000;nac_breda
Mediocentro;Clint Leemans;Países Bajos;;8;15/09/1995;nac_breda
Mediocentro;Lewis Holtby;Alemania;Inglaterra;90;18/09/1990;nac_breda
Mediocentro ofensivo;Mohamed Nassoh;Marruecos;Países Bajos;10;26/01/2003;nac_breda
Mediocentro ofensivo;Raul Paula;Alemania;Portugal;11;25/01/2004;nac_breda
Extremo izquierdo;Brahim Ghalidi;Marruecos;Bélgica;55;31/01/2005;nac_breda
Extremo derecho;Juho Talvitie;Finlandia;;32;25/03/2005;nac_breda
Delantero centro;Amine Salama;Francia;Marruecos;19;18/07/2000;nac_breda
Delantero centro;Moussa Soumano;Francia;Malí;9;09/07/2005;nac_breda
Delantero centro;Charles-Andreas Brym;Canadá;Francia;7;08/08/1998;nac_breda
Delantero centro;André Ayew;Ghana;Francia;24;17/12/1989;nac_breda
Delantero centro;Pepijn Reulen;Países Bajos;;26;01/06/2008;nac_breda
Portero;Fabian de Keijzer;Países Bajos;;1;10/05/2000;heracles_almelo
Portero;Timo Jansink;Países Bajos;;16;16/06/2003;heracles_almelo
Portero;Remko Pasveer;Países Bajos;;22;08/11/1983;heracles_almelo
Portero;Robin Mantel;Bélgica;Países Bajos;30;15/11/2000;heracles_almelo
Portero;Leco Zeevalkink;Países Bajos;;33;14/09/2005;heracles_almelo
Defensa central;Alec Van Hoorenbeeck;Bélgica;;18;30/12/1998;heracles_almelo
Defensa central;Ivan Mesik;Eslovaquia;;24;01/06/2001;heracles_almelo
Defensa central;Damon Mirani;Países Bajos;;4;13/05/1996;heracles_almelo
Defensa central;Mike te Wierik;Países Bajos;;23;08/06/1992;heracles_almelo
Defensa central;Sava-Arangel Cestic;Serbia;Alemania;6;19/02/2001;heracles_almelo
Defensa central;Jop Tijink;Países Bajos;;27;30/01/2005;heracles_almelo
Lateral izquierdo;Djevencio van der Kust;Surinam;Países Bajos;15;30/04/2001;heracles_almelo
Lateral derecho;Mimeirhel Benita;Países Bajos;Curazao;2;17/11/2003;heracles_almelo
Lateral derecho;Jannes Wieckhoff;Alemania;;3;02/08/2000;heracles_almelo
Pivote;Sem Scheperman;Países Bajos;;32;24/06/2002;heracles_almelo
Pivote;Rhys Bozinovski;Australia;Malta;20;03/07/2004;heracles_almelo
Mediocentro;Ajdin Hrustic;Australia;Bosnia y Herzegovina;70;05/07/1996;heracles_almelo
Mediocentro;Jan Zamburek;República Checa;;13;13/02/2001;heracles_almelo
Mediocentro;Erik Ahlstrand;Suecia;;14;14/10/2001;heracles_almelo
Mediocentro ofensivo;Jeff Reine-Adélaïde;Francia;Martinica;11;17/01/1998;heracles_almelo
Mediocentro ofensivo;Walid Ould-Chikh;Países Bajos;Marruecos;73;06/11/1999;heracles_almelo
Mediocentro ofensivo;Thomas Bruns;Países Bajos;;10;07/01/1992;heracles_almelo
Extremo izquierdo;Naci Ünüvar;Turquía;Países Bajos;9;13/06/2003;heracles_almelo
Extremo izquierdo;Bryan Limbombe;Bélgica;RD del Congo;7;14/05/2001;heracles_almelo
Extremo izquierdo;Yvandro Borges Sanches;Luxemburgo;Cabo Verde;21;24/05/2004;heracles_almelo
Extremo izquierdo;Mario Engels;Alemania;;8;22/10/1993;heracles_almelo
Extremo izquierdo;Tristan van Gilst;Países Bajos;Sudáfrica;17;18/02/2003;heracles_almelo
Extremo izquierdo;Giandro Sambo;Curazao;Países Bajos;28;28/08/2006;heracles_almelo
Extremo derecho;Sil Blokhuis;Países Bajos;;39;18/03/2008;heracles_almelo
Delantero centro;Luka Kulenovic;Bosnia y Herzegovina;Croacia;19;29/09/1999;heracles_almelo
Delantero centro;Lequincio Zeefuik;Países Bajos;Surinam;25;26/11/2004;heracles_almelo
Portero;Ronald Koeman Jr.;Países Bajos;;1;23/05/1995;sc_telstar
Portero;Daan Reiziger;Países Bajos;;20;18/06/2001;sc_telstar
Portero;Tyrick Bodak;Curazao;Países Bajos;13;15/05/2002;sc_telstar
Defensa central;Guus Offerhaus;Países Bajos;;4;03/01/2001;sc_telstar
Defensa central;Neville Ogidi Nwankwo;Países Bajos;Nigeria;14;08/10/2002;sc_telstar
Defensa central;Devon Koswal;Surinam;Países Bajos;21;21/08/2003;sc_telstar
Defensa central;Danny Bakker;Países Bajos;;6;16/01/1995;sc_telstar
Defensa central;Dion Malone;Surinam;Países Bajos;29;13/02/1989;sc_telstar
Defensa central;Abdelraffie Benzzine;Países Bajos;Marruecos;24;04/04/2006;sc_telstar
Defensa central;Yamano Olfers;Surinam;Países Bajos;25;02/08/2006;sc_telstar
Lateral derecho;Gerald Alders;Países Bajos;Namibia;3;07/05/2005;sc_telstar
Pivote;Cedric Hatenboer;Países Bajos;;23;19/03/2005;sc_telstar
Pivote;Nils Rossen;Países Bajos;;17;01/08/2004;sc_telstar
Mediocentro;Tyrone Owusu;Países Bajos;Ghana;8;05/03/1999;sc_telstar
Mediocentro;Rojendro Oudsten;Surinam;Países Bajos;28;12/11/2007;sc_telstar
Interior derecho;Tyrese Noslin;Curazao;Países Bajos;11;11/09/2002;sc_telstar
Interior derecho;Adil Lechkar;Países Bajos;Marruecos;15;02/09/2001;sc_telstar
Interior izquierdo;Jeff Hardeveld;Países Bajos;;2;27/02/1995;sc_telstar
Interior izquierdo;Nigel Ogidi Nwankwo;Países Bajos;Nigeria;5;04/08/1998;sc_telstar
Mediocentro ofensivo;Jochem Ritmeester van de Kamp;Países Bajos;;39;02/11/2003;sc_telstar
Mediocentro ofensivo;Patrick Brouwer;Países Bajos;;27;19/03/2001;sc_telstar
Mediocentro ofensivo;Dylan Mertens;Países Bajos;;16;20/07/1995;sc_telstar
Delantero centro;Nökkvi Thórisson;Islandia;;19;13/08/1999;sc_telstar
Delantero centro;Soufiane Hetli;Países Bajos;Marruecos;7;30/05/2001;sc_telstar
Delantero centro;Sem van Duijn;Países Bajos;;37;18/03/2004;sc_telstar
Delantero centro;Kay Tejan;Países Bajos;;30;03/02/1997;sc_telstar
Delantero centro;Jelani Seedorf;Países Bajos;Surinam;9;12/12/2004;sc_telstar
