pos;name;pais1;pais2;num;edad;team_name
Delantero centro;Jacen Russell-Rowe;Canadá;Jamaica;13;13/09/2002;fc_toulouse
Delantero centro;Julián Vignolo;Argentina;;7;07/12/2006;fc_toulouse
Delantero centro;Enzo Faty;Francia;Senegal;21;09/03/2007;fc_toulouse
Portero;Obed Nkambadio;Francia;RD del Congo;16;07/02/2003;paris_fc
Portero;Kevin Trapp;Alemania;;35;08/07/1990;paris_fc
Portero;Rémy Riou;Francia;;1;06/08/1987;paris_fc
Defensa central;Otávio;Brasil;;6;21/04/2002;paris_fc
Defensa central;Diego Coppola;Italia;Países Bajos;42;28/12/2003;paris_fc
Defensa central;Moustapha Mbow;Senegal;;5;08/03/2000;paris_fc
Defensa central;Samir Chergui;Argelia;Francia;31;06/02/1999;paris_fc
Defensa central;Timothée Kolodziejczak;Francia;Polonia;15;01/10/1991;paris_fc
Lateral izquierdo;Nhoa Sangui;Francia;Congo;19;27/02/2006;paris_fc
Lateral izquierdo;Thibault De Smet;Bélgica;;28;05/06/1998;paris_fc
Lateral izquierdo;Tuomas Ollila;Finlandia;;2;25/04/2000;paris_fc
Lateral derecho;Hamari Traoré;Malí;;14;27/01/1992;paris_fc
Lateral derecho;Sofiane Alakouch;Marruecos;Francia;22;29/07/1998;paris_fc
Pivote;Maxime Lopez;Francia;Argelia;21;04/12/1997;paris_fc
Pivote;Pierre Lees-Melou;Francia;;33;25/05/1993;paris_fc
Pivote;Adama Camara;Francia;Malí;17;18/10/1996;paris_fc
Mediocentro;Rudy Matondo;Francia;Congo;23;13/03/2008;paris_fc
Mediocentro;Marshall Munetsi;Zimbabue;;18;22/06/1996;paris_fc
Mediocentro;Vincent Marchetti;Francia;;4;04/07/1997;paris_fc
Extremo izquierdo;Moses Simon;Nigeria;;27;12/07/1995;paris_fc
Extremo izquierdo;Alimami Gory;Francia;Malí;7;30/08/1996;paris_fc
Extremo izquierdo;Julien Lopez;Argelia;Francia;20;01/03/1992;paris_fc
Extremo derecho;Ilan Kebbal;Argelia;Francia;10;10/07/1998;paris_fc
Extremo derecho;Luca Koleosho;Italia;Estados Unidos;24;15/09/2004;paris_fc
Extremo derecho;Jonathan Ikoné;Francia;RD del Congo;93;02/05/1998;paris_fc
Extremo derecho;Mathieu Cafaro;Francia;;13;25/03/1997;paris_fc
Extremo derecho;Lamine Gueye;Senegal;;26;13/03/1998;paris_fc
Delantero centro;Willem Geubbels;Francia;Países Bajos;9;16/08/2001;paris_fc
Delantero centro;Jean-Philippe Krasso;Costa de Marfil;Francia;11;17/07/1997;paris_fc
Delantero centro;Ciro Immobile;Italia;;36;20/02/1990;paris_fc
Delantero centro;Pierre-Yves Hamel;Francia;;29;03/02/1994;paris_fc
Portero;Anthony Lopes;Portugal;Francia;1;01/10/1990;fc_nantes
Portero;Patrik Carlgren;Suecia;;30;08/01/1992;fc_nantes
Portero;Alexis Mirbach;Francia;;50;04/03/2005;fc_nantes
Defensa central;Tylel Tati;Francia;Senegal;78;19/01/2008;fc_nantes
Defensa central;Abakar Sylla;Costa de Marfil;;4;25/12/2002;fc_nantes
Defensa central;Chidozie Awaziem;Nigeria;Portugal;6;01/01/1997;fc_nantes
Defensa central;Ali Youssif;Libia;;2;09/07/2001;fc_nantes
Defensa central;Uros Radakovic;Serbia;;26;31/03/1994;fc_nantes
Defensa central;Sékou Doucouré;Malí;Francia;72;26/04/2005;fc_nantes
Lateral izquierdo;Nicolas Cozza;Francia;Italia;3;08/01/1999;fc_nantes
Lateral izquierdo;Deiver Machado;Colombia;;27;02/09/1993;fc_nantes
Lateral derecho;Kelvin Amian;Francia;Costa de Marfil;98;08/02/1998;fc_nantes
Lateral derecho;Fabien Centonze;Francia;;18;16/01/1996;fc_nantes
Lateral derecho;Frédéric Guilbert;Francia;;24;24/12/1994;fc_nantes
Pivote;Johann Lepenant;Francia;;8;22/10/2002;fc_nantes
Pivote;Ibrahima Sissoko;Malí;Francia;28;27/10/1997;fc_nantes
Pivote;Bahmed Deuff;Francia;Mauritania;52;10/03/2006;fc_nantes
Pivote;Francis Coquelin;Francia;Reunión;13;13/05/1991;fc_nantes
Mediocentro;Dehmaine Tabibou;Francia;Comoras;17;17/04/2005;fc_nantes
Mediocentro;Mohamed Kaba;Guinea;Francia;21;27/10/2001;fc_nantes
Mediocentro ofensivo;Louis Leroux;Francia;;66;23/01/2006;fc_nantes
Mediocentro ofensivo;Rémy Cabella;Francia;Italia;20;08/03/1990;fc_nantes
Extremo izquierdo;Herba Guirassy;Francia;Guinea;11;29/08/2006;fc_nantes
