pos;name;pais;num;edad
Delantero centro;Gonzalo Di Renzo;Argentina;7;30/12/1995
Delantero centro;Marcos Moreno;España;9;14/02/2004
Portero;Diego Nieves;España;1;11/01/1999
Portero;Alex Quevedo;España;13;28/04/2004
Defensa central;Adrián Crespo;España;4;25/03/1993
Defensa central;José Manuel Alonso;España;21;14/05/1996
Defensa central;Iván Martínez;España;2;24/05/2002
Defensa central;Javi Barrio;España;3;21/05/1991
Lateral izquierdo;Joserra de Diego;España;5;18/01/1999
Lateral izquierdo;Oussama El Goumiri;Marruecos;23;28/04/2003
Lateral derecho;Emi Hernández;España;22;03/08/2000
Mediocentro;Wilfrid Kaptoum;Camerún;12;07/07/1996
Mediocentro;Nico Conesa;España;6;15/08/2001
Mediocentro;Deco  ;España;8;25/01/1996
Mediocentro;Diego Gutiérrez;España;16;03/09/2000
Mediocentro;Antonio Marchena ;España;14;27/07/2002
Mediocentro;Raúl Sanchís;España;18;04/06/2003
Mediocentro;Rubén Valdera;España;24;25/02/2003
Mediocentro ofensivo;Javier Ajenjo;Polonia;10;12/01/2001
Extremo izquierdo;Álex Monerris;España;15;16/06/2001
Extremo derecho;Rubén Sanchidrián;España;11;17/09/1999
Extremo derecho;Miguel Berlanga;España;17;10/10/2000
Extremo derecho;Iván Fernández;España;7;14/02/2000
Delantero centro;Pau Palacín;España;20;22/04/2000
Delantero centro;Kensly Vázquez;Haití;25;08/02/2003
Delantero centro;Diego Gómez;España;9;13/06/1999
Delantero centro;César Gómez;España;19;12/04/2000
Portero;Diego García ;España;13;15/03/1995
Portero;Alvin Abajas;España;1;12/05/2003
Defensa central;Gorka Pérez;España;5;19/06/1995
Defensa central;Luca Lohr;España;3;19/08/2002
Defensa central;Eliseo Falcón;España;4;11/02/1997
Defensa central;Pablo Moyá;España;2;16/02/2005
Lateral izquierdo;Daniel Lasure;España;16;27/02/1994
Lateral izquierdo;Diego Moreno;España;15;18/01/2002
Lateral derecho;Alpha;España;19;18/03/2002
Lateral derecho;Jordan Sánchez;España;22;05/01/1991
Mediocentro;Dani González;España;8;29/01/2002
Mediocentro;Álex López;España;21;02/06/1997
Mediocentro;Álvaro Bastida;España;25;12/05/2004
Mediocentro;Brais Val;España;6;01/06/2002
Mediocentro;Adilson;Guinea-Bissau;14;10/03/1999
Mediocentro ofensivo;Chuca;España;10;10/06/1997
Extremo izquierdo;Bilal Kandoussi;España;23;17/02/2000
Extremo izquierdo;David Ferreiro;España;7;01/04/1988
Extremo izquierdo;Antonio Molina;España;17;21/06/2003
Extremo derecho;Jaume Cuéllar;Bolivia;11;23/08/2001
Extremo derecho;Babucarr Boye ;Gambia;-;06/01/2002
Delantero centro;Víctor Mingo;España;18;25/07/2003
Delantero centro;Nacho Ramón;España;9;30/03/1999
Portero;Oier Gastesi;España;1;30/10/2003
Portero;Anartz Peña;España;13;27/03/2001
Portero;Sergio Aragoneses;España;25;09/10/2004
Defensa central;Paul Álvarez;España;4;30/03/2000
Defensa central;Christian Mutilva;España;19;23/10/2003
Defensa central;Jon Sillero ;España;21;24/05/1998
Defensa central;Santi Borikó;Guinea Ecuatorial;24;19/05/2003
Lateral izquierdo;Pablo García;España;5;22/02/2001
Lateral izquierdo;Eneko Zabaleta;España;20;03/01/1992
Lateral izquierdo;Ander Sustatxa;España;23;14/11/2005
Lateral izquierdo;Marcos Fernández;España;3;17/07/2003
Lateral derecho;Jon Merino;España;6;03/03/2003
Mediocentro;Tamir Glazer;Israel;14;30/05/2000
Mediocentro;Mikel Zabala;España;8;02/07/2001
Mediocentro;Adrián Verde;España;16;03/08/2002
Mediocentro ofensivo;Alex Hidalgo;España;10;24/05/2001
Extremo izquierdo;Ángel Troncho;España;11;02/10/2002
Extremo izquierdo;Carlos Mattheus;España;22;25/10/2001
Extremo derecho;Urko Collado;España;7;27/02/2001
Extremo derecho;Sergio Navarro;España;17;16/02/2001
Extremo derecho;Julen Lartitegi;España;12;29/09/2003
Delantero centro;Txus Vizcay;España;2;05/08/2005
Delantero centro;Álvaro Vázquez;España;9;27/04/1991
Delantero centro;Mathieu Seyram;Benín;15;21/09/2006
Delantero centro;Óscar Bazaga;España;27;24/08/2007
