pos;name;pais;num;edad
Pivote;Iker Muñoz;España;8;05/09/2002
Mediocentro;Jon Moncayola;España;7;13/05/1998
Mediocentro;Asier Osambela;España;29;30/10/2004
Mediocentro ofensivo;Aimar Oroz;España;10;27/11/2001
Mediocentro ofensivo;Moi Gómez;España;16;23/06/1994
Extremo izquierdo;Víctor Muñoz;España;21;13/07/2003
Extremo izquierdo;Raúl Moro;España;15;05/12/2002
Extremo derecho;Rubén García;España;14;14/07/1993
Extremo derecho;Iker Benito ;España;2;10/08/2002
Extremo derecho;Kike Barja ;España;11;01/04/1997
Delantero centro;Raúl García;España;9;03/11/2000
Delantero centro;Ante Budimir;Croacia;17;22/07/1991
Portero;Iñaki Peña;España;13;02/03/1999
Portero;Alejandro Iturbe;España;45;02/09/2003
Portero;Matías Dituro;Argentina;1;08/05/1987
Defensa central;David Affengruber;Austria;22;19/03/2001
Defensa central;Víctor Chust;España;23;05/03/2000
Defensa central;John Donald;España;18;25/09/2000
Defensa central;Pedro Bigas ;España;6;15/05/1990
Lateral izquierdo;Adrià Pedrosa;España;3;13/05/1998
Lateral izquierdo;Léo Pétrot;Francia;21;15/04/1997
Lateral derecho;Héctor Fort ;España;39;02/08/2006
Lateral derecho;Buba Sangaré;España;42;06/08/2007
Pivote;Federico Redondo;Argentina;5;18/01/2003
Pivote;Marc Aguado;España;8;22/02/2000
Mediocentro;Martim Neto;Portugal;16;14/01/2003
Mediocentro;Aleix Febas;España;14;02/02/1996
Mediocentro;Gonzalo Villar;España;12;23/03/1998
Extremo izquierdo;Germán Valera;España;11;16/03/2002
Extremo izquierdo;Lucas Cepeda;Chile;24;31/10/2002
Extremo izquierdo;Tete Morente;España;15;04/12/1996
Extremo izquierdo;Yago Santiago;España;7;15/04/2003
Extremo derecho;Grady Diangana;RD del Congo;19;19/04/1998
Extremo derecho;Josan;España;17;03/12/1989
Mediapunta;Adam Boayar;Marruecos;32;13/10/2005
Delantero centro;Rafa Mir;España;10;18/06/1997
Delantero centro;Álvaro Rodríguez;Uruguay;20;14/07/2004
Delantero centro;André Silva;Portugal;9;06/11/1995
Portero;Mathew Ryan;Australia;13;08/04/1992
Portero;Pablo Campos;España;1;28/04/2002
Defensa central;Matías Moreno;Argentina;2;24/09/2003
Defensa central;Alan Matturro;Uruguay;3;11/10/2004
Defensa central;Adrián Dela;España;4;26/02/1999
Defensa central;Unai Elgezabal;España;5;25/04/1993
Lateral izquierdo;Manu Sánchez;España;23;24/08/2000
Lateral izquierdo;Diego Pampín;España;6;15/03/2000
Lateral derecho;Jeremy Toljan;Alemania;22;08/08/1994
Lateral derecho;Víctor García;España;17;16/09/1997
Pivote;Ugo Raghouber;Francia;14;13/07/2003
Pivote;Oriol Rey;España;20;25/02/1998
Pivote;Kervin Arriaga;Honduras;16;05/01/1998
Mediocentro;Pablo Martínez ;España;10;22/02/1998
Mediocentro;Unai Vencedor;España;12;15/11/2000
Mediocentro;Jon Ander Olasagasti;España;8;16/08/2000
Mediocentro ofensivo;Carlos Álvarez;España;24;06/08/2003
Extremo izquierdo;Roger Brugué;España;7;04/11/1996
Extremo izquierdo;Paco Cortés;España;27;11/08/2007
Extremo derecho;Tay Abed;Israel;55;03/08/2004
Extremo derecho;Kareem Tunde;España;26;19/08/2005
Mediapunta;Iker Losada;España;18;01/08/2001
Delantero centro;Karl Etta Eyong;Camerún;21;14/10/2003
Delantero centro;Iván Romero;España;9;10/04/2001
Delantero centro;Carlos Espí;España;19;24/07/2005
Delantero centro;José Luis Morales;España;11;23/07/1987
Portero;Leo Román;España;1;06/07/2000
Portero;Lucas Bergström;Finlandia;13;05/09/2002
Portero;Iván Cuéllar;España;25;27/05/1984
Defensa central;Marash Kumbulla;Albania;4;08/02/2000
Defensa central;Martin Valjent;Eslovaquia;24;11/12/1995
Defensa central;Antonio Raíllo ;España;21;08/10/1991
Defensa central;David López;España;27;03/02/2003
Lateral izquierdo;Johan Mojica;Colombia;22;21/08/1992
Lateral izquierdo;Toni Lato;España;3;21/11/1997
Lateral derecho;Pablo Maffeo;Argentina;23;12/07/1997
Lateral derecho;Mateu Morey;España;2;02/03/2000
Pivote;Samú Costa;Portugal;12;27/11/2000
Pivote;Omar Mascarell;Guinea Ecuatorial;5;02/02/1993
Mediocentro;Sergi Darder;España;10;22/12/1993
Mediocentro;Antonio Sánchez;España;6;22/04/1997
Mediocentro;Manu Morlanes;España;8;12/01/1999
Mediocentro;Jan Salas ;España;41;10/08/2005
Mediocentro ofensivo;Pablo Torre;España;20;03/04/2003
Extremo izquierdo;Jan Virgili;España;17;26/07/2006
Extremo izquierdo;Javi Llabrés;España;19;11/09/2002
Extremo derecho;Takuma Asano;Japón;11;10/11/1994
Extremo derecho;Justin Kalumba;Francia;30;25/12/2004
Delantero centro;Vedat Muriqi;Kosovo;7;24/04/1994
Delantero centro;Zito Luvumbo;Angola;15;09/03/2002
Delantero centro;Mateo Joseph;España;18;19/10/2003
Delantero centro;Abdón Prats;España;9;07/12/1992
Portero;David Soria;España;13;04/04/1993
Portero;Jiri Letacek;República Checa;1;09/01/1999
Defensa central;Abdel Abqar;Marruecos;3;10/03/1999
Defensa central;Sebastián Boselli;Uruguay;15;04/12/2003
Defensa central;Zaid Romero;Argentina;24;15/12/1999
Defensa central;Dakonam Djené ;Togo;2;31/12/1991
Defensa central;Domingos Duarte;Portugal;22;10/03/1995
Lateral izquierdo;Diego Rico;España;16;23/02/1993
Lateral izquierdo;Davinchi ;España;26;16/10/2007
Lateral derecho;Juan Iglesias;España;21;03/07/1998
Lateral derecho;Kiko Femenía;España;17;02/02/1991
Lateral derecho;Ismael Bekhoucha;Marruecos;31;20/11/2004
Lateral derecho;Allan Nyom;Camerún;12;10/05/1988
Pivote;Mario Martín;España;6;05/03/2004
Mediocentro;Mauro Arambarri;Uruguay;8;30/09/1995
Mediocentro;Luis Milla;España;5;07/10/1994
Mediocentro;Javi Muñoz;España;14;28/02/1995
Extremo izquierdo;Adrián Liso;España;23;02/04/2005
Extremo izquierdo;Veljko Birmancevic;Serbia;20;05/03/1998
Extremo izquierdo;Juanmi;España;7;20/05/1993
Extremo derecho;Abu Kamara ;Inglaterra;11;21/07/2003
Extremo derecho;Álex Sancris;España;18;18/01/1997
Delantero centro;Borja Mayoral ;España;9;05/04/1997
Delantero centro;Martín Satriano;Uruguay;10;20/02/2001
Delantero centro;Luis Vázquez;Argentina;19;24/04/2001
Portero;Horațiu Moldovan;Rumania;1;20/01/1998
Portero;Aarón Escandell;España;13;27/09/1995
Defensa central;David Carmo;Angola;16;19/07/1999
Defensa central;Eric Bailly;Costa de Marfil;2;12/04/1994
Defensa central;David Costas;España;4;26/03/1995
Defensa central;Dani Calvo;España;12;01/04/1994
Lateral izquierdo;Javi López;España;25;25/03/2002
Lateral izquierdo;Rahim Alhassane;Níger;3;01/01/2002
Lateral derecho;Nacho Vidal;España;22;24/01/1995
Lateral derecho;Lucas Ahijado;España;24;30/01/1995
Pivote;Leander Dendoncker;Bélgica;20;15/04/1995
Pivote;Santiago Colombatto;Argentina;11;17/01/1997
Pivote;Nicolás Fonseca;Uruguay;23;19/10/1998
Mediocentro;Alberto Reina;España;5;19/11/1997
Mediocentro;Kwasi Sibo;Ghana;6;24/06/1998
Mediocentro;Santi Cazorla ;España;8;13/12/1984
Mediocentro ofensivo;Luka Ilic;Serbia;21;02/07/1999
Mediocentro ofensivo;Pablo Agudín;España;27;08/11/2007
Extremo izquierdo;Thiago Fernández;Argentina;15;03/04/2004
Extremo izquierdo;Ilyas Chaira;Marruecos;7;02/02/2001
